Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010812~negative regulation of cell-substrate adhesion	3	1.8404907975460123	0.009357327463820621	P02452, P00747, P61586	160	18	19414	20.222916666666666	0.9999867915243311	0.4300771661256016	0.4261182968139852
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	4	2.4539877300613497	0.009852440871060205	P02671, P63261, O94979, Q8WZ42	160	54	19414	8.987962962962962	0.9999927321519578	0.43606173484877575	0.43204777745686235
GOTERM_BP_DIRECT	GO:0061136~regulation of proteasomal protein catabolic process	3	1.8404907975460123	0.010402382828027707	Q9UL46, P02649, Q06323	160	19	19414	19.158552631578946	0.9999962582405016	0.44395883855332535	0.4398721881566002
GOTERM_BP_DIRECT	GO:0030865~cortical cytoskeleton organization	3	1.8404907975460123	0.012639016411629336	O75083, P61586, Q9Y2J2	160	21	19414	17.333928571428572	0.9999997495193174	0.4872136971579695	0.4827288848828753
GOTERM_BP_DIRECT	GO:0045445~myoblast differentiation	3	1.8404907975460123	0.012639016411629336	P05556, P00747, P09382	160	21	19414	17.333928571428572	0.9999997495193174	0.4872136971579695	0.4827288848828753
GOTERM_BP_DIRECT	GO:2000249~regulation of actin cytoskeleton reorganization	3	1.8404907975460123	0.012639016411629336	P52565, Q9NRX4, P52566	160	21	19414	17.333928571428572	0.9999997495193174	0.4872136971579695	0.4827288848828753
GOTERM_BP_DIRECT	GO:2000147~positive regulation of cell motility	3	1.8404907975460123	0.015065304906135026	Q9NRX4, P02787, Q6NZI2	160	23	19414	15.82663043478261	0.999999986760057	0.5569818141324234	0.5518547848809953
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	4	2.4539877300613497	0.015598487716393378	P04406, P35555, Q9Y6X1, P19367	160	64	19414	7.58359375	0.9999999930678923	0.5569818141324234	0.5518547848809953
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	4	2.4539877300613497	0.016256980400244068	P25705, P49821, O75251, P06576	160	65	19414	7.466923076923077	0.9999999968840667	0.5569818141324234	0.5518547848809953
GOTERM_BP_DIRECT	GO:0036413~histone H3-R26 citrullination	2	1.2269938650306749	0.016313274890907798	Q9UM07, Q9Y2J8	160	2	19414	121.3375	0.9999999970900288	0.5569818141324234	0.5518547848809953
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	4	2.4539877300613497	0.0176202761113948	P02452, P35555, P98082, P08572	160	67	19414	7.244029850746269	0.999999999405884	0.5848952764754662	0.5795113032192067
GOTERM_BP_DIRECT	GO:0090303~positive regulation of wound healing	3	1.8404907975460123	0.01904572385863541	P05556, P63261, Q15746	160	26	19414	14.00048076923077	0.9999999998952211	0.6151254057045761	0.6094631634763331
GOTERM_BP_DIRECT	GO:0031507~heterochromatin assembly	4	2.4539877300613497	0.0197813776818011	P07305, Q9BTM1, Q99878, P16104	160	70	19414	6.933571428571429	0.9999999999572512	0.6220722718355872	0.6163460835592764
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	5	3.067484662576687	0.020595665730614585	P02452, P07910, P41252, Q9UBG0, P06576	160	127	19414	4.777066929133858	0.9999999999841651	0.6310723217457547	0.6252632878217351
GOTERM_BP_DIRECT	GO:0015031~protein transport	9	5.521472392638037	0.026140662316596584	P61619, P02452, P49257, P14625, P98082, Q9BXS5, Q9Y6X1, Q969E2, Q8N6R1	160	432	19414	2.5278645833333333	0.9999999999999821	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	3	1.8404907975460123	0.02653541967490359	P08572, Q99715, P02751	160	31	19414	11.74233870967742	0.999999999999989	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	3	1.8404907975460123	0.029812705304074746	P25705, P00568, P06576	160	33	19414	11.030681818181819	0.9999999999999998	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0002218~activation of innate immune response	3	1.8404907975460123	0.029812705304074746	P07900, Q16666, O94826	160	33	19414	11.030681818181819	0.9999999999999998	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0035633~maintenance of permeability of blood-brain barrier	3	1.8404907975460123	0.029812705304074746	P05556, P63261, P60709	160	33	19414	11.030681818181819	0.9999999999999998	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0030511~positive regulation of transforming growth factor beta receptor signaling pathway	3	1.8404907975460123	0.03150865740861826	P98082, P22105, P08238	160	34	19414	10.706249999999999	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0018101~protein citrullination	2	1.2269938650306749	0.03236207341056962	Q9UM07, Q9Y2J8	160	4	19414	60.66875	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0019884~antigen processing and presentation of exogenous antigen	2	1.2269938650306749	0.03236207341056962	Q9UL46, Q06323	160	4	19414	60.66875	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:1905323~telomerase holoenzyme complex assembly	2	1.2269938650306749	0.03236207341056962	P07900, P08238	160	4	19414	60.66875	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0007161~calcium-independent cell-matrix adhesion	2	1.2269938650306749	0.03236207341056962	P05556, P02751	160	4	19414	60.66875	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0042168~heme metabolic process	2	1.2269938650306749	0.03236207341056962	Q9BUT1, P02790	160	4	19414	60.66875	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:1904028~positive regulation of collagen fibril organization	2	1.2269938650306749	0.03236207341056962	Q8NBJ5, P22105	160	4	19414	60.66875	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0060334~regulation of interferon-gamma-mediated signaling pathway	2	1.2269938650306749	0.03236207341056962	Q16543, P08238	160	4	19414	60.66875	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0006897~endocytosis	6	3.6809815950920246	0.032739253787362754	P20339, Q9NZN4, Q86VB7, Q92954, Q9UBG0, Q9H223	160	216	19414	3.370486111111111	1.0	0.7381775146395941	0.7313825751742924
GOTERM_BP_DIRECT	GO:0048675~axon extension	3	1.8404907975460123	0.035011557285607106	P05556, P07900, P08238	160	36	19414	10.111458333333333	1.0	0.7747927954870462	0.7676608115955337
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	4	2.4539877300613497	0.03670930608266601	P19338, P23396, P04406, P40429	160	89	19414	5.453370786516854	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	3	1.8404907975460123	0.03681708340133213	P02749, P02649, P22105	160	37	19414	9.838175675675675	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0051702~interaction with symbiont	2	1.2269938650306749	0.040288628294484104	P00747, P02751	160	5	19414	48.535	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0060700~regulation of ribonuclease activity	2	1.2269938650306749	0.040288628294484104	P29728, Q9Y6K5	160	5	19414	48.535	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0036414~histone citrullination	2	1.2269938650306749	0.040288628294484104	Q9UM07, Q9Y2J8	160	5	19414	48.535	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0060338~regulation of type I interferon-mediated signaling pathway	2	1.2269938650306749	0.040288628294484104	Q16543, P08238	160	5	19414	48.535	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0061077~chaperone-mediated protein folding	3	1.8404907975460123	0.04053280142453104	Q99832, P23284, Q02790	160	39	19414	9.333653846153846	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0001937~negative regulation of endothelial cell proliferation	3	1.8404907975460123	0.04053280142453104	P25705, P02749, P02649	160	39	19414	9.333653846153846	1.0	0.7812370597147515	0.7740457562362058
GOTERM_BP_DIRECT	GO:0001738~morphogenesis of a polarized epithelium	2	1.2269938650306749	0.04815065663841953	P63261, P60709	160	6	19414	40.44583333333334	1.0	0.9030452775724416	0.8947327269002266
GOTERM_BP_DIRECT	GO:0007029~endoplasmic reticulum organization	3	1.8404907975460123	0.04836393118379603	P61619, P49257, O94979	160	43	19414	8.465406976744186	1.0	0.9030452775724416	0.8947327269002266
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	6	3.6809815950920246	0.04989460426921151	P07900, P23396, P60709, P09382, P02649, O94826	160	243	19414	2.9959876543209876	1.0	0.9125659464091285	0.9041657577810945
GOTERM_BP_DIRECT	GO:0071364~cellular response to epidermal growth factor stimulus	3	1.8404907975460123	0.05040113176820291	P19338, P02452, P98082	160	44	19414	8.273011363636364	1.0	0.9125659464091285	0.9041657577810945
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	3	1.8404907975460123	0.052468812951073474	P02671, P98082, P21333	160	45	19414	8.089166666666667	1.0	0.935824350396012	0.9272100676727014
GOTERM_BP_DIRECT	GO:0045739~positive regulation of DNA repair	3	1.8404907975460123	0.054566345898078746	P23396, Q13263, P16104	160	46	19414	7.913315217391305	1.0	0.941671452211808	0.9330033467939588
GOTERM_BP_DIRECT	GO:0045071~negative regulation of viral genome replication	3	1.8404907975460123	0.054566345898078746	Q16666, P29728, Q9Y6K5	160	46	19414	7.913315217391305	1.0	0.941671452211808	0.9330033467939588
GOTERM_BP_DIRECT	GO:0021955~central nervous system neuron axonogenesis	2	1.2269938650306749	0.055948680424299894	P07900, P08238	160	7	19414	34.667857142857144	1.0	0.941671452211808	0.9330033467939588
GOTERM_BP_DIRECT	GO:0043297~apical junction assembly	2	1.2269938650306749	0.055948680424299894	O75083, P61586	160	7	19414	34.667857142857144	1.0	0.941671452211808	0.9330033467939588
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	6	3.6809815950920246	0.058977703244167574	P19338, P63261, P08572, P02751, P06576, P21333	160	255	19414	2.855	1.0	0.9788660468997257	0.9698555644596445
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	3	1.8404907975460123	0.06103188858481787	P25705, P00747, P06576	160	49	19414	7.428826530612245	1.0	0.9990836556007856	0.9898870696496488
GOTERM_BP_DIRECT	GO:0060346~bone trabecula formation	2	1.2269938650306749	0.06368321743598092	P02452, P49746	160	8	19414	30.334375	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:1905920~positive regulation of CoA-transferase activity	2	1.2269938650306749	0.06368321743598092	P02649, P06727	160	8	19414	30.334375	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	6	3.6809815950920246	0.06442072786848774	P02452, P05556, P63261, Q15746, P98082, P61586	160	262	19414	2.7787213740458014	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0051248~negative regulation of protein metabolic process	2	1.2269938650306749	0.07135478130291559	P02649, P08238	160	9	19414	26.96388888888889	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0010873~positive regulation of cholesterol esterification	2	1.2269938650306749	0.07135478130291559	P02649, P06727	160	9	19414	26.96388888888889	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:1902949~positive regulation of tau-protein kinase activity	2	1.2269938650306749	0.07135478130291559	P07900, P08238	160	9	19414	26.96388888888889	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:1901798~positive regulation of signal transduction by p53 class mediator	2	1.2269938650306749	0.07135478130291559	P62829, P60866	160	9	19414	26.96388888888889	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0030212~hyaluronan metabolic process	2	1.2269938650306749	0.07135478130291559	P19823, P19827	160	9	19414	26.96388888888889	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0034372~very-low-density lipoprotein particle remodeling	2	1.2269938650306749	0.07135478130291559	P02649, P06727	160	9	19414	26.96388888888889	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	3	1.8404907975460123	0.07234845841856069	P02452, P98082, P22105	160	54	19414	6.740972222222222	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:2000045~regulation of G1/S transition of mitotic cell cycle	3	1.8404907975460123	0.07234845841856069	Q9UL46, P60709, Q06323	160	54	19414	6.740972222222222	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0045087~innate immune response	10	6.134969325153374	0.07313011423174953	P02671, P0C0L4, Q9UM07, Q16666, P01834, A0A0B4J1U7, P29728, Q9Y6K5, P19367, Q13263	160	627	19414	1.9352073365231262	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0090398~cellular senescence	3	1.8404907975460123	0.0746876737326175	O60313, P51888, P16104	160	55	19414	6.618409090909091	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	5	3.067484662576687	0.07778237567030596	P07910, Q16629, P52272, P09651, Q15393	160	196	19414	3.095344387755102	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	2	1.2269938650306749	0.07896388152087828	P02671, P02749	160	10	19414	24.2675	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0051006~positive regulation of lipoprotein lipase activity	2	1.2269938650306749	0.07896388152087828	P02749, P06727	160	10	19414	24.2675	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	3	1.8404907975460123	0.07943755018316695	P02452, P63261, P61586	160	57	19414	6.386184210526316	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	3	1.8404907975460123	0.08184713035305115	P07900, P50454, P08238	160	58	19414	6.276077586206896	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0007266~Rho protein signal transduction	3	1.8404907975460123	0.08427909643515917	P52565, P61586, P52566	160	59	19414	6.1697033898305085	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0038063~collagen-activated tyrosine kinase receptor signaling pathway	2	1.2269938650306749	0.08651102349877358	P02452, P08572	160	11	19414	22.061363636363637	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0009651~response to salt stress	2	1.2269938650306749	0.08651102349877358	P07900, P08238	160	11	19414	22.061363636363637	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0007597~blood coagulation, intrinsic pathway	2	1.2269938650306749	0.08651102349877358	P02749, P21333	160	11	19414	22.061363636363637	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0045793~positive regulation of cell size	2	1.2269938650306749	0.08651102349877358	P07900, P08238	160	11	19414	22.061363636363637	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0034975~protein folding in endoplasmic reticulum	2	1.2269938650306749	0.08651102349877358	P14625, P30101	160	11	19414	22.061363636363637	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase	2	1.2269938650306749	0.08651102349877358	P13804, P49748	160	11	19414	22.061363636363637	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0034380~high-density lipoprotein particle assembly	2	1.2269938650306749	0.09399670856134279	P02649, P06727	160	12	19414	20.22291666666667	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0030193~regulation of blood coagulation	2	1.2269938650306749	0.09399670856134279	Q9BQB6, P02749	160	12	19414	20.22291666666667	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0044794~positive regulation by host of viral process	2	1.2269938650306749	0.09399670856134279	P23284, P02649	160	12	19414	20.22291666666667	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0010950~positive regulation of endopeptidase activity	2	1.2269938650306749	0.09399670856134279	Q9UL46, Q06323	160	12	19414	20.22291666666667	1.0	1.0	0.9916247906197655
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	4	2.4539877300613497	0.09768880564793238	P02452, P35555, P51888, Q9Y6X1	160	134	19414	3.6220149253731346	1.0	1.0	0.9916247906197655
